transaction_id,user_id,amount,timestamp
39e5bc1c-c2fd-4f1d-8da8-9f4bed3ff48d,2518e59a-f662-4d0a-aafa-244116f84e74,630.6,2025-06-01T00:00:00
d5223e04-1468-4238-ab7d-41e30de76790,2a2e583c-2699-40d5-8d0e-d171328e5215,1271.73,2025-06-01T01:00:00
d89f48dd-06aa-46e7-a838-455834c64d14,8102d52b-20df-4772-960c-aa2efc428f6a,1712.59,2025-06-01T02:00:00
4b5940b5-3ba8-4d59-8414-69e9bbb4625d,78be066f-17f7-415c-9ad1-2a85e94915d3,7115.93,2025-06-01T03:00:00
16633fea-e674-4202-a442-fb0f85d72c9e,30ab2180-51e7-47eb-be68-977b3dd1d3af,2807.64,2025-06-01T04:00:00
242e0d03-dde5-4375-b7f2-53f681b28465,9404eba0-44ad-44d5-9b98-d3d60fa0673f,7682.05,2025-06-01T05:00:00
216343e5-571a-48c6-9e4b-381c108c8766,83532485-de8b-4fb4-a0fb-7fbbf5a2a991,9199.34,2025-06-01T06:00:00
ed053a29-bb26-4fbc-bbdd-e1adf9e71d0f,b603cb37-a761-4791-81b2-e5f7ef73693c,9477.39,2025-06-01T07:00:00
3853487e-94bb-4651-b4a4-8d4cb886930c,20f62dc6-d508-4c3f-8264-b8f1f632afdf,1330.88,2025-06-01T08:00:00
84864d63-9064-42bd-bea0-0d1632d58009,20655f91-4d2c-4fa2-8d2c-74d4752a55ad,2481.82,2025-06-01T09:00:00
bad-uuid-here,2249e979-6669-4401-8206-36b1a539c4cc,100.0,2025-06-01T10:00:00
bad-uuid-here,1d6c7a0a-456f-44c0-94c5-5b02b155ea5a,100.0,2025-06-01T11:00:00
bad-uuid-here,fad746fc-a439-496b-98ca-1649b77d8990,100.0,2025-06-01T12:00:00
bad-uuid-here,490bb433-c32d-425b-bad8-41c3f65b2b23,100.0,2025-06-01T13:00:00
bad-uuid-here,b37e7ce7-ed0d-462b-ac45-d086a3b00a84,100.0,2025-06-01T14:00:00
bad-uuid-here,7401b21b-1d20-4efb-8e52-c9f48f8d19be,100.0,2025-06-01T15:00:00
bad-uuid-here,56dd7dce-6a9c-42a2-99cb-8b8d1acfd620,100.0,2025-06-01T16:00:00
bad-uuid-here,a2054e1c-74c8-487f-8afe-c6236d1d1d24,100.0,2025-06-01T17:00:00
bad-uuid-here,bede5d95-6987-475b-af7e-140a40e88759,100.0,2025-06-01T18:00:00
bad-uuid-here,9af09346-fee2-42fe-bf32-c34cf9c9d51c,100.0,2025-06-01T19:00:00
bad-uuid-here,3d8203d7-2ebf-418a-bcc3-8873301a5eae,100.0,2025-06-01T20:00:00
bad-uuid-here,7077b671-160a-4a22-8a4f-7d523abe4fa0,100.0,2025-06-01T21:00:00
bad-uuid-here,024561b5-f67f-4726-a540-1b34902f3431,100.0,2025-06-01T22:00:00
bad-uuid-here,b95e7916-c7eb-4eb1-9e38-52be20cf90cf,100.0,2025-06-01T23:00:00
bad-uuid-here,96ead81d-16c5-4350-949e-f114680fcca1,100.0,2025-06-02T00:00:00
bad-uuid-here,e38abf5a-748d-4429-ab1e-b67a5755ac25,100.0,2025-06-02T01:00:00
