transaction_id,user_id,amount,timestamp
c2e92294-470c-4b38-81da-2660b7fa9b4a,c71b8d17-40eb-4cc4-b3dc-685411afefe6,32420.92,2025-06-01T00:00:00
aea3d9e2-3074-4c2f-b0f6-5cdbedc964da,5c06672d-07f6-455f-9277-122731cb7923,28657.01,2025-06-01T01:00:00
b8088a7d-50aa-458f-bd1e-66cf4421d075,3c29d8c3-8711-426e-b82e-741ff1be2034,31393.77,2025-06-01T02:00:00
6aca662e-744a-429e-891d-0a1938adf022,33bebff6-d993-404a-869d-ccf610efd29a,4105.07,2025-06-01T03:00:00
7d0e514a-3605-47db-bb4b-9f0244a257bf,cf6485f8-4c18-4acf-9aea-f101c8c4dfdb,1502.26,2025-06-01T04:00:00
42a75216-a913-410b-8a29-a4e6be98ecc8,154cba8f-fdca-4b65-8025-4db3afebc553,28472.48,2025-06-01T05:00:00
4f971430-5442-42d8-863a-4513910c5665,34d15d32-2bac-46ba-a017-34eb6a9cc7dc,12089.03,2025-06-01T06:00:00
51724ba9-01ae-4cf4-a3cb-99f6028643af,4dfc4b02-9a6e-4987-89c8-e99dc16d461b,30192.61,2025-06-01T07:00:00
b4a7cf3a-c870-4a15-9f01-3e8ea8446545,6f9993a3-66e6-4c29-8a11-09f900520a2a,7462.85,2025-06-01T08:00:00
3076351b-8af1-47cf-ba4a-fff86f28038f,a3f7fd5a-0d9e-4dc3-96e1-ddd7b1246da6,14337.07,2025-06-01T09:00:00
b3898d4b-7d71-41d4-9675-17a4fe0532cb,745458a1-641b-4344-b37f-b92e686f85e2,12909.66,2025-06-01T10:00:00
5ff71494-1d59-427c-9846-a9069c38728a,b010356d-f488-4790-a247-2772e2620b79,32775.19,2025-06-01T11:00:00
736146bb-c064-43e0-9bed-e3bfda290c6a,9929b448-4d4e-4a7c-8bd3-76465b154dd0,21318.0,2025-06-01T12:00:00
764cf8fc-75d3-4590-ab17-28d3039e1336,1e6327ae-f5ac-4eee-b312-057df6662db1,36240.19,2025-06-01T13:00:00
53ce8e5e-0e8c-4e9f-aaef-f4159874ca5a,551f87f0-d5ff-4bdd-a3cf-6384f360f449,18644.72,2025-06-01T14:00:00
501073da-1eca-454e-9aac-7a35ad4d4367,ffb3d922-de70-4c48-81ed-fe2639dc51bf,15338.95,2025-06-01T15:00:00
